Page,Beer,Brewer,Rating,Review,User,Place
6,Røros Lite Pils,Røros Bryggeri,2.3,Pale golden with a white head - Malt aroma - Malt body with some hops in the back - Malt fnish with some bitterness from hops - This was ok,bergstaden,"Røros, Trøndelag"
6,Two By Two Byker Pale,Two By Two Brewing,3.9,"Cask at Magnet, Stockport. Pours light hazed gold with white foam. Aroma: mild tropical, citrus, white grape, gooseberry. Taste: towards moderate sweet with similar bitterness, bruised apple, grapefruit, grassy finish. Medium body with soft carbonation. Very decent pale.",Cheeseboard,"Wallsend, Tyne & Wear"
6,Skeleton Key Paintball Fight,Skeleton Key Brewery,3.0,"Golden with a medium sized white head. Yeasty, fruity and a bit tart. Long finish. Medium body.",FROTHINGSLOSH,"Woodridge, Illinois"
6,Other Half Green Eggs,Other Half Brewing,4.0,"Tap. Pours cloudy golden yellow, small white head, good lacing. Pungent Aroma, dank, pit sweat, green onion. Flavor is juicy and dank. Just barely avoids diesel. Medium body. Quite good",bytemesis,"Brooklyn, New York"
6,Skeleton Key Shoot The Glass Oktoberfest,Skeleton Key Brewery,3.0,"Honey brown with a medium sized foamy head. Sweetish, toasty and a bit fruity. Medium finish and body.",FROTHINGSLOSH,"Woodridge, Illinois"
6,Dziki Wschód Flauta,Dziki Wschód,4.1,"W aromacie czekolada, kawa. Barwa czarna, piana ładna. W smaku słodkie, gładkie, gęste, karmelowe, czekoladowe. Goryczka i wysycenie niskie. Bardzo dobry porter.",Cybuch,"Lublin, Lublin"
6,Skeleton Key Maru,Skeleton Key Brewery,3.0,"Yellow gold with a medium sized white head. Dryish and a bit grainy with a yeasty, fruity and citric undertone. Medium finish and body.",FROTHINGSLOSH,"Woodridge, Illinois"
6,Other Half Ivy City Festbier,Other Half Brewing,3.4,"Tap. Pours clear golden orange, medium off white head, great lacing. Aroma is grain, caramel, hint of metal. Flavor is light plus sweet light plus bitter. Roast. Medium body",bytemesis,"Brooklyn, New York"
6,Oskar Blues Hazy Blues,Oskar Blues Brewery (Monster Beverage Corp),3.3,Draft at brewery. Pours yellow and slightly opaque with a foamy white head an inch high. Leaves some lacing in the glass. A bit more bitter than most of its style which is overwhelming the fruity notes. Finished clean,DiarmaidBHK,"Longmont, Colorado"
7,Alternate Ending Vaya Con Dios,Alternate Ending Beer Co.,3.4,"Orange, turmeric nose. Clear amber, medium head, poor retention . Orange, wood. Medium body, easy carbonation",obguthr,"Aberdeen Township, New Jersey"
7,Saranac Hoppy Hour Hero,F.X. Matt Brewing Company,3.4,Draft at Milkboy. Foggy amber pour with soft foam that left thick lace. Certainly malty but not nearly as crisp as classic West Coast IPAs. Fuzzy woody hops. Grapefruit pith. Faint clove and vanilla. Full but easy drinking.,NikkTwist,"Utica, New York"
7,Ghost Town Death Knight,Ghost Town Brewing,4.0,"Draft at Out of the Barrel. Pours clear light gold with white head and minimal patterns. Clean fruit aroma - tropical and slight grassy. Flavor is grassy, slight citrus and solid dank aspects. Fantastic west coaster.",Zymurgeist2,"Oakland, California"
7,Wood Brothers Sauvignon Sipper,Wood Brothers Brewing Company,3.8,"47 cl can @ home. Pours hazy golden yellow with a white head. Aroma and flavour are tropical fruit, grapes, citrus, and gooseberries - with a slightly bitter finish.",Yorker,"Glen Robertson, Ontario"
7,Munich Brew Mafia Grey Monk,Munich Brew Mafia,3.2,33cl bottle from Ambasade. Thin off white head. Hazy amber pour. Quite boozy.,deanso,"München, Bavaria"
7,Garage Superilla,Garage Beer Co,2.6,"330ml can (Nisha Craft, Kaunas) (6:3:5:2:10=2.6) Pale and hazy, large frothy head. Big bold bright fruity citrussy aroma hops right from the pour, light fleshy and tropical fruits close up - very aroma-hop-focussed. Slightly watery and dead palate, and the carbonation can't fix that. Slightly dirty pale malts taste, some phenolic and soapy aspects I'm not so keen on, and maybe even some trub. Bitter finish, but the promise of a tingle won't get me to tolerate the dirtiness in the taste. Nah, dirty one that fizzles almost instantaneously after pouring.",FatPhil,"Barcelona, Catalonia"
7,Other Half / Trillium / Vitamin Sea Channel Charged,Other Half Brewing,3.8,Can from One Stop. Poured a hazy golden color with a white head. Aromas of citrus fruits mostly. Flavors mostly of grapefruit and tangerine and other citrus. Little bitterness.,Ron,"Brooklyn, New York"
7,Nepomucen ECHO the 8th Edition,Browar Nepomucen,3.8,"W aromacie nuty czekoladowe, waniliowe, beczkowe, espresso, orzechowe. W smaku dośc wytrawne. Gęste, ciężkie, pełne, kleiste, wysycenie średnie, goryczka dość wysoka. Ogólnie smaczny, dość wytrawny porter.",datrael,"Jutrosin, Greater Poland"
7,Chapel Sider Awakening,Chapel Sider,3.6,"500ml bottle from Cat in the Glass. Hazy pale yellow gold colour, thin white rim and aroma of apple, flesh, citric, funk. Taste is tangy, tart, apple, fleshy, floral, fruity, with some acidity and woody funky hints. Medium bodied, light carbonation, dry acidic finish. Nicely drinkable.",danlo,"Fiskerton, Lincolnshire"
7,Mikkeller San Diego California Dream,Mikkeller San Diego,3.4,"Can. Hazy yellowish golden colour with a mediumsized white foamy head. Aroma is herbal, grassy, some hayish and mild floral tones. Flavour is grassy, floral, some mild fruity tones with some grassy and a bit earthy elements to it. A bit more crispness and it would be pretty much top notch.",oh6gdx,"San Diego, California"
7,Old Mill Traditional Bitter,Old Mill Brewery,3.1,"Cask at the Magnet, Stockport. Pours clear amber with beige foam. Aroma: malt, caramel, hedgerow fruits, light nutty. Taste: light to moderate sweet & bitter, malt, hedgerow, some toffee. Medium body with soft carbonation. Bog standard malty best bitter.",Cheeseboard,"Snaith, East Yorkshire"
7,Reinaert Grand Cru,De Proefbrouwerij,3.5,"Clear amber color with a small off-white head. Aroma has caramel, malt, candi and sweet fruity notes. Taste is malty sweet with a long somewhat bitter and a bit sweet aftertaste. Flavors of malt, candi sugar, vanilla and some ripe fruits.",kustie,"Hijfte, East Flanders"
7,Celestial Beerworks Rhetoric,Celestial Beerworks,3.8,Can from One Stop. Poured a hazy golden color with a white head. aromas of mixed fruits and citrus hops. Flavors of the fruits and citrus hops.,Ron,"Dallas , Texas"
7,Cierzo Siluro Barrel Aged,Cierzo Brewing Co.,3.4,"Can. Almost black. Caramel and pear in the aroma. Thin. Sweet. Roast, pear, toffee, hint of licorice and bourbon in the flavor. Nice enough, but nothing special.",bierkoning,"Zaragoza, Aragon"
7,Miskatonic Dungeon Master Series: Owlbear - Barrel-Aged,Miskatonic Brewing Company,4.1,Black with a medium sized tan head. Boozy with strong cocoa and faint vanilla. Long finish. Full bodied and smooth.,FROTHINGSLOSH,"Darien, Illinois"
8,Mikkeller San Diego Hum at Me Bro!,Mikkeller San Diego,3.5,"Can. Hazy amber colour with a small creamy off-white head. Aroma is toasted malts, mild tea leafs, some slight sweetness and mild wooden tones. Flavour is wooden, nutty, mild toasted tones with some sweet malts and mild floral and some berryish tones.",oh6gdx,"San Diego, California"
8,Miskatonic Dungeon Master Series: Owlbear,Miskatonic Brewing Company,3.4,"Black with a medium sized tan head. Strong anise, vanilla, maple and coffee. Long finish. Medium body.",FROTHINGSLOSH,"Darien, Illinois"
8,The Piggy Gold Coast,The Piggy Brewing Company,3.4,"Tap. Hoppy aroma and taste, tropical fruit, malty notes, medium bitter, lightbsweet. Medium body, hoppy fruity bitter sweer finish. Ok.",Wendigo,"Liverdun, Grand Est"
8,Miskatonic Vox,Miskatonic Brewing Company,2.3,Golden with a medium sized white head. Lightly bitter and grainy with a faint floral hop note. Medium finish and body.,FROTHINGSLOSH,"Darien, Illinois"
8,Miskatonic St Maximus,Miskatonic Brewing Company,2.8,"Bright gold with a medium sized white head. Dry, musty, yeasty and pefumey. Long finish. Medium body.",FROTHINGSLOSH,"Darien, Illinois"
8,Nøisom Mandarin IPA,Nøisom Craft Beer,3.0,"330 ml bottle, batch #810, from Vinmonopolet, Nettbutikken. ABV is 6.2%. Golden colour, hazy when the lees are poured in the end, large white head. Aroma of tangerine, some dust and grain in the background. Flavour of citrus, medium dry, again some grain in the background. A moderate bitterness. One-dimensional, not bad, but hardly a beer I'll buy again.",Sigmund,"Fredrikstad, Østfold"
8,Hoppin' Frog Pete's Perfect Palo Santo Black Lager,Hoppin' Frog Brewery,3.6,"473ml can. Quasi black colour with slightly late awakening, average, thick, creamy, moderately lasting and lacing, beige head. Chocolately, mildly roasty, dark malty and minimally woody aroma, notes of cocoa, dark chocolate, a touch of coffee. Taste is roasty, chocolately, dark malty, slightly woody, notes of dark chocolate, cocoa, some hoppy and roasty bitterness, a touch of liquorice root; a minimally warming, alcoholic touch in the finish, well hidden alcohol overall. Creamy texture, smooth and soft, silky, simultaneously minimally dry palate, fine, dense, soft, creamy carbonation. Well crafted, homogeneous, condensed, not overly complex - cannot keep up with the Amburana version.",Idiosynkrasie,"Akron, Ohio"
8,Nepomucen Meet Our Friends from USA - Yakima Chief Hops - 100% Cryo Hops,Browar Nepomucen,3.6,"W aromacie czarna porzeczka, cytrusy. Barwa żółta, mętna, piana ładna. W smaku półsłodkie, pełne, gęste, cytrusy, białe owoce. Goryczka niska, wysycenie też. Może być.",Cybuch,"Jutrosin, Greater Poland"
8,Miskatonic Long Tongue Liar - Mango,Miskatonic Brewing Company,3.2,"Bright gold with a large white head. Tangy, tart and spritzy with a mango presence. Long finish. Medium body.",FROTHINGSLOSH,"Darien, Illinois"
8,Durham Nectaron,Durham Brewery,3.0,"Cask at Magnet, Stockport. Pours muddy burnt orange gold with white foam. Aroma: peach, nectarine, citrus, grass. Taste: light to moderate sweet & bitter, light caramel, more peach, nectarines, pine, citrus. Medium body with soft carbonation. A bit muddled overall.",Cheeseboard,"Bowburn, Durham"
8,Graff Pils (5.2%),Graff Brygghus,3.4,Golden with a white head - Malt and gnelte hop aroma - Malt body with a nie hop flavour that gives a balancing bitterness - Malt and hop bitterness in the finish - This was nice,bergstaden,"Tromsø, Troms"
8,Pachamama Font And Bleau 5B,Brasserie artisanale Pachamama,3.4,"Pours pale white with smallish white head. Flavour is slightly bitter, and citrusy, a little peppery, wheaty.",Padchenko,"La Genevraye, Ile-de-France"
8,Mortalis 6 Demon Bag | Mango,Mortalis Brewing Company,3.9,Can I had on Dan's B-day party. Poured a hazy golden color with a white head. aromas of mixed fruits and citrus hops. Good flavors of the mixed fruits and citrus hops.,Ron,"Avon, New York"
8,Kaiserdom Pilsener,Kaiserdom Specialitäten Brauerei Bamberg,2.9,"4.9 abv in different looking bottle. Clear golden. Aroma is straw bread toast noble hops. Taste is light rough hops with light malt sweetness. Nothing particularly bad about it, but also no notable character.",Ritzn,"Bamberg, Bavaria"
8,Brygglabbet Lejonlager,Brygglabbet,2.6,"--Bottled, from Systembolaget. -- Hazy pale yellow, coarse lively head. Faint grainy corn aroma- Sweetish with light body and cleanm rounded mouthfeel. Maize, grain and mild grassy hops. Mid bitter finish,",omhper,"Stöde, Västernorrland"
9,De Cam Framboise Lambiek,Geuzestekerij De Cam,4.0,"375mL bottle, 2022 on the cage, drunk 9/24/24. Clear muted raspberry. Quickly-fizzling head. Very lovely, juicy, rich raspberry. Good balance of acidity and juiciness. Lots of brett and gentle lactic acid behind it. Moderate funk. Rich, rich, juicy, bright, acidic raspberry with hints of acetic, light brett and moderate-to-strong lactic culture. Gentle oak, with a soft, wheat and oak structured body. Lingering acidity is strong. Malic acidity is very high, with hints of acetic and strong lactic, as well. The texture is lovely and it shows a clear lambic character, but probably needs a few more years to soften the raspberry. Very similar to Rose de Gambrinus.",ClarkVV,"Gooik, Flemish Brabant"
9,Volt Protinožec 13°,Jablonecký pivovar Volt,3.7,Barva zlatava. Pena husta dobre drzi. Vune ovocna. Chut sladova ovocna. Konec suchy citrusovy. Plnost stredni. Homost vyssi stredni. Chutny pale ale. Australsky kousky jsou lehci bych rekl.,pcvpcvpcv,"Jablonec nad Nisou, Liberec Region"
9,Byway Orange is the New Wheat,Byway Brewing Company,3.6,Murky orange with a large foamy head that left good lacing. Grainy and yeasty with cracker and strong orange. Long finish. Medium body.,FROTHINGSLOSH,"Hammond, Indiana"
9,De Molen Appelmoes & Kers,Brouwerij De Molen (Swinkels Family Brewers),3.9,"Fles gekregen van JeroenvH, thuis geprobeerd met NickvdH. Het is een troebel roodbruin bier met een beige schuim. Het heeft een aroma van zoete kers. De smaak is vol kersen, zoetig met een hint appel in de afdronk.",TomHendriksen,"Bodegraven, South Holland"
9,Durham Berry Superstitious,Durham Brewery,3.2,"Cask at Petersgate Tap, Stockport. Pours black with tan foam. Aroma: roast malt, raspberries. Taste: moderate+ sweet, roast, berries, some chocolate. Dry berries on the palate, slightly synthetic. Medium body with foamy carbonation.",Cheeseboard,"Bowburn, Durham"
9,Byway Imperial Stout,Byway Brewing Company,3.4,"Black with a small beige head. Toasty malt, anise, red wine, floral hops and cocoa. Very long finish> moderately full bodied.",FROTHINGSLOSH,"Hammond, Indiana"
9,Belching Beaver No Worries IPA,Belching Beaver,3.8,This beer pours an opaque golden color with a decent head that dissipates rather quickly. The aroma is citrus and slight tropical fruit with a little malt thrown in. Taste is slightly sweet with the hop bitterness coming on in the middle to finish. Very tasty. BOD 10-24-2023.,coasternut,"Vista, California"
9,Byway Shinobi,Byway Brewing Company,2.7,"Nitro. Black with a huge creamy beige head that lingered. Woody, roasty and a bit smoky. Long finish. Medium body.",FROTHINGSLOSH,"Hammond, Indiana"
9,Monsters Necromancer,Browar Monsters,3.6,"W aromacie cytrusy, limonka, żywica, owoce tropikalne. Niezbyt intensywny. W smaku poza tym trochę białych owoców. Takie trochę wszystko mało intensywne. Przyjemnie gładkie. Trochę za wysokie wysycenie. Fajnie pijalne. Jest ok ale bez fajerwerków.",eXORRO,"Warszawa, Masovian"
9,LoverBeer Lale,LoverBeer,3.9,"Draught. Copper colour with a small head, which vanishes quite fast. Aroma is acidic and tart fruits and wood with some slight cherries and mild sweetness to it too. Flavour is acidic and tart fruity tones with some wood, cherries and mild vanilla and freshly cut wooden tones to it.",oh6gdx,"Marentino, Piemonte"
9,Klosterbrauerei Kemnath Das Echte Bernstein,Klosterbrauerei Kemnath,3.2,"500ml bottle. Opalescent, redd-ish, amber colour with average, creamy, moderately lasting and lacing, sulphureous head. Sweet-ish, caramel malty and minimally doughy yeasty aroma, hints of malt lozenge, caramel. Taste is mildly bitter, grassy hoppy and slightly caramel malty with low residual sweetness, minimally diluted hints of malt lozenge and caramel. Watery texture, slightly dry palate, medium, mildly prickly carbonation. Nice colour, a tad watery - OK.",Idiosynkrasie,"Kemnath, Bavaria"
